# x y z Bx By Bz TempV
1.111862900000000081e+03 -2.742704699999999775e+03 -1.163366700000000037e+03 -4.985102354752726783e-01 2.381187883395454175e-01 -1.395952005025980214e-01 -1.974008303106445511e-03
1.111342399999999998e+03 -2.742690300000000207e+03 -1.163366700000000037e+03 -4.560843411355662291e-01 2.268354475790963776e-01 -1.402307729739187547e-01 -2.010261673582630811e-03
1.110822200000000066e+03 -2.742676800000000185e+03 -1.163366299999999910e+03 -4.170739597435713653e-01 2.163904429116071670e-01 -1.392437363498900960e-01 -1.995103573079080959e-03
1.110313400000000001e+03 -2.742664400000000114e+03 -1.163366099999999960e+03 -3.820922499704726971e-01 2.066960972747272640e-01 -1.368362799768038651e-01 -2.009856111743801247e-03
1.109794100000000071e+03 -2.742648499999999785e+03 -1.163366299999999910e+03 -3.503022516717843593e-01 1.979517441567664460e-01 -1.334456010742934295e-01 -2.026516674468032981e-03
1.109275799999999890e+03 -2.742637600000000020e+03 -1.163365900000000011e+03 -3.210916253422143041e-01 1.898499150441964323e-01 -1.294037571514047580e-01 -2.011194641818238749e-03
1.108746599999999944e+03 -2.742623000000000047e+03 -1.163365800000000036e+03 -2.942541352346666472e-01 1.821190707826315924e-01 -1.246876666545423257e-01 -2.018727276204985207e-03
1.108298999999999978e+03 -2.742611100000000079e+03 -1.163365399999999909e+03 -2.699554516920731895e-01 1.751496813439983868e-01 -1.194333081679451181e-01 -2.057874297603658198e-03
1.108303900000000112e+03 -2.742609800000000178e+03 -1.163365600000000086e+03 -2.560052677187398262e-01 1.711936100638000169e-01 -1.161841212252592848e-01 -2.012078377750412591e-03
1.108271500000000060e+03 -2.742608700000000226e+03 -1.163368899999999940e+03 -2.570166439833326821e-01 1.713990994888053288e-01 -1.165765906649219308e-01 -2.035595763119102050e-03
1.108291500000000042e+03 -2.742317900000000009e+03 -1.163367899999999963e+03 -2.568245131186193686e-01 1.708128634259662715e-01 -1.166821275300052030e-01 -2.031013395608718877e-03
1.108292099999999891e+03 -2.741811900000000151e+03 -1.163365500000000111e+03 -2.619145963054184678e-01 1.683984484043696550e-01 -1.186717040627491004e-01 -2.023674157130279320e-03
1.108308299999999917e+03 -2.741598199999999906e+03 -1.163363700000000108e+03 -2.673371509097831056e-01 1.654604309876546719e-01 -1.209069519790134106e-01 -2.017158153971938296e-03
1.108302100000000110e+03 -2.741605000000000018e+03 -1.163363599999999906e+03 -2.688525987094841918e-01 1.646906625682903746e-01 -1.215998803669285228e-01 -2.012007663044425472e-03
1.108658599999999979e+03 -2.741622499999999945e+03 -1.163363700000000108e+03 -2.704942876649374939e-01 1.651121999625929926e-01 -1.219645360669318057e-01 -1.979330212947703373e-03
1.109123399999999947e+03 -2.741631899999999860e+03 -1.163365099999999984e+03 -2.922192055201189853e-01 1.705791134346528737e-01 -1.271282485259107309e-01 -1.984344717200329806e-03
1.109665299999999888e+03 -2.741638899999999921e+03 -1.163363900000000058e+03 -3.173571647613975255e-01 1.766295226400363128e-01 -1.320460352249351599e-01 -1.985204805513426322e-03
1.110176500000000033e+03 -2.741659200000000055e+03 -1.163365099999999984e+03 -3.462341621954285742e-01 1.835824592580452830e-01 -1.367207937938875462e-01 -2.028664914813136603e-03
1.110708699999999908e+03 -2.741676500000000033e+03 -1.163366500000000087e+03 -3.778228204861052708e-01 1.910452624807017497e-01 -1.406922244290744750e-01 -1.964368318096952181e-03
1.111237499999999955e+03 -2.741684600000000046e+03 -1.163367899999999963e+03 -4.130924042266587715e-01 1.992772530589411450e-01 -1.438210999768496923e-01 -2.003069356074394045e-03
1.111749600000000100e+03 -2.741697200000000066e+03 -1.163368400000000065e+03 -4.510841589553454267e-01 2.079642393063635686e-01 -1.458060881680375565e-01 -2.005500360764627277e-03
1.112258299999999963e+03 -2.741714100000000144e+03 -1.163368199999999888e+03 -4.924180473691463500e-01 2.172581561045121845e-01 -1.462163579556213511e-01 -2.037099480987803954e-03
1.112763400000000047e+03 -2.741728999999999814e+03 -1.163367999999999938e+03 -5.374417606874909437e-01 2.271308920292727240e-01 -1.448129481790716433e-01 -2.035661524958677030e-03
1.113286499999999933e+03 -2.741737799999999879e+03 -1.163368199999999888e+03 -5.875951888430713810e-01 2.377874125256250193e-01 -1.410439497227188033e-01 -2.001317393095980966e-03
1.113806700000000092e+03 -2.741751999999999953e+03 -1.163368600000000015e+03 -6.438926498295713952e-01 2.494445131573214403e-01 -1.338868617102975944e-01 -2.011785653837371707e-03
1.114336199999999963e+03 -2.741768799999999828e+03 -1.163368799999999965e+03 -7.066216543158596597e-01 2.621350092939473408e-01 -1.226738751405497124e-01 -2.019394679883655761e-03
1.114863700000000108e+03 -2.741779500000000098e+03 -1.163368899999999940e+03 -7.758954423069999162e-01 2.755157594381531516e-01 -1.059498300361726153e-01 -2.037550711798468642e-03
1.115387799999999970e+03 -2.741792399999999816e+03 -1.163369300000000067e+03 -8.522734567435764630e-01 2.899419909556764652e-01 -8.206932482676471130e-02 -2.014411764642559579e-03
1.115899699999999939e+03 -2.741806599999999889e+03 -1.163369200000000092e+03 -9.359422552026106512e-01 3.048716176631137142e-01 -4.927925921559880851e-02 -2.030583884119329264e-03
1.116417899999999918e+03 -2.741819599999999809e+03 -1.163369300000000067e+03 -1.025864658192071843e+00 3.207152575693114072e-01 -5.321162952976053045e-03 -2.012220318859800437e-03
1.116940499999999929e+03 -2.741832699999999932e+03 -1.163369500000000016e+03 -1.123260737687353128e+00 3.373521584487125247e-01 5.413960000130538242e-02 -1.988926348582666440e-03
1.117461000000000013e+03 -2.741846500000000106e+03 -1.163370300000000043e+03 -1.226668930841571248e+00 3.548777310730357182e-01 1.339208577679642798e-01 -1.986036983508290051e-03
1.117966100000000097e+03 -2.741860000000000127e+03 -1.163370300000000043e+03 -1.330299079553194819e+00 3.733023882199389409e-01 2.376072623229633918e-01 -2.019655014480182219e-03
1.118483799999999974e+03 -2.741873199999999997e+03 -1.163369999999999891e+03 -1.427167981544726905e+00 3.922492791343636376e-01 3.699263485084182679e-01 -2.042965683118015598e-03
1.119001199999999926e+03 -2.741887400000000071e+03 -1.163370300000000043e+03 -1.507197756627785434e+00 4.124288779730356236e-01 5.361386097041547227e-01 -2.042666296153698192e-03
1.119526900000000069e+03 -2.741899499999999989e+03 -1.163370300000000043e+03 -1.554610745802980309e+00 4.340219042171052921e-01 7.325048779710761071e-01 -2.027428271029546852e-03
1.120043599999999969e+03 -2.741913000000000011e+03 -1.163370400000000018e+03 -1.554586654382704936e+00 4.565344976967469215e-01 9.410347993517348408e-01 -1.996822117626070002e-03
1.120555200000000013e+03 -2.741927299999999832e+03 -1.163370799999999917e+03 -1.505003541658181732e+00 4.794031587356362700e-01 1.138393881331484669e+00 -2.012159212333883458e-03
1.121079899999999952e+03 -2.741939600000000155e+03 -1.163371300000000019e+03 -1.418835118286142727e+00 5.025627480990179086e-01 1.310078650052119098e+00 -2.014781947329718353e-03
1.121601400000000012e+03 -2.741953899999999976e+03 -1.163371300000000019e+03 -1.310910167660520598e+00 5.257156370398226031e-01 1.448947394905662822e+00 -2.075352032959454102e-03
1.122121799999999894e+03 -2.741967900000000100e+03 -1.163371300000000019e+03 -1.196976639044191382e+00 5.479902675374551668e-01 1.554794681067616757e+00 -2.042214686016600392e-03
1.122642499999999927e+03 -2.741980300000000170e+03 -1.163371599999999944e+03 -1.085767183179176421e+00 5.694678587812941339e-01 1.634085368010435468e+00 -2.034027884622352251e-03
1.123171599999999899e+03 -2.741994999999999891e+03 -1.163371599999999944e+03 -9.805864637227367231e-01 5.898240350499999174e-01 1.693526507525848324e+00 -2.017335066008309370e-03
1.123693700000000035e+03 -2.742008400000000165e+03 -1.163372000000000071e+03 -8.836920100428502511e-01 6.091353416188024505e-01 1.738343096401365528e+00 -2.015248858660653730e-03
1.124214500000000044e+03 -2.742021000000000186e+03 -1.163372100000000046e+03 -7.951096061103194446e-01 6.270368309735502299e-01 1.771920300352272326e+00 -2.016315562961694917e-03
1.124744899999999916e+03 -2.742036900000000060e+03 -1.163372200000000021e+03 -7.135683944533410816e-01 6.436343574014998792e-01 1.797551675145593997e+00 -2.058576945606642797e-03
1.125263099999999895e+03 -2.742048999999999978e+03 -1.163372299999999996e+03 -6.394177529369639013e-01 6.591258195583734603e-01 1.817062106537336907e+00 -2.012249059120916304e-03
1.125791699999999992e+03 -2.742061400000000049e+03 -1.163372499999999945e+03 -5.710860803219648396e-01 6.731940040326315211e-01 1.832196402181725192e+00 -2.028937327894736291e-03
1.126302699999999959e+03 -2.742074000000000069e+03 -1.163372699999999895e+03 -5.079415299053173793e-01 6.864068684455688629e-01 1.843974638146017586e+00 -2.020566056519809348e-03
1.126828500000000076e+03 -2.742089500000000044e+03 -1.163373000000000047e+03 -4.494829050592189512e-01 6.982815294045265908e-01 1.852997827382236284e+00 -1.957000656010818122e-03
1.127350899999999911e+03 -2.742103200000000015e+03 -1.163373000000000047e+03 -3.942426703017142819e-01 7.095049190983034881e-01 1.860168826185766289e+00 -1.982969853154973542e-03
1.127890300000000025e+03 -2.742116799999999785e+03 -1.163373100000000022e+03 -3.414818980772413304e-01 7.199560407896551384e-01 1.866038592206301638e+00 -2.005032216460165672e-03
1.128415700000000015e+03 -2.742130000000000109e+03 -1.163373299999999972e+03 -2.913424673147294031e-01 7.293972263221762953e-01 1.870052733106676079e+00 -1.993858101924497316e-03
1.128946500000000015e+03 -2.742143300000000181e+03 -1.163373599999999897e+03 -2.440515271101882100e-01 7.377449661956471116e-01 1.872696261595346856e+00 -1.990174529546988660e-03
1.129463099999999940e+03 -2.742156700000000001e+03 -1.163373700000000099e+03 -1.999264195669221145e-01 7.449920618893113300e-01 1.874479851027084809e+00 -1.968468859143568481e-03
1.129982500000000073e+03 -2.742170200000000023e+03 -1.163373900000000049e+03 -1.577404708368283781e-01 7.512187362845859084e-01 1.875578744121445984e+00 -2.008770339448827987e-03
1.130508900000000040e+03 -2.742184099999999944e+03 -1.163373900000000049e+03 -1.164313369581176510e-01 7.563625968997941262e-01 1.876568903954874079e+00 -1.977427355675501121e-03
1.131034200000000055e+03 -2.742198300000000017e+03 -1.163374099999999999e+03 -7.613123950614285318e-02 7.604454823640507399e-01 1.877274606842017191e+00 -1.990526930363838761e-03
1.131560899999999947e+03 -2.742211600000000089e+03 -1.163374299999999948e+03 -3.674864063815384135e-02 7.636478480020501003e-01 1.877565099181598418e+00 -1.972049833769579878e-03
1.132087299999999914e+03 -2.742224099999999908e+03 -1.163374600000000100e+03 2.516926080352941807e-03 7.656576455909552825e-01 1.877822137614507447e+00 -1.960456593069549378e-03
1.132605099999999993e+03 -2.742239599999999882e+03 -1.163374800000000050e+03 4.126327212071428940e-02 7.668299495778209129e-01 1.877618155968532099e+00 -1.929117451186223740e-03
1.133128400000000056e+03 -2.742251900000000205e+03 -1.163374900000000025e+03 7.935303131893491069e-02 7.668407771470800993e-01 1.877312259048878218e+00 -1.973024101907600285e-03
1.133638899999999921e+03 -2.742264799999999923e+03 -1.163375000000000000e+03 1.174428720309818319e-01 7.659592588167593030e-01 1.877309454809089173e+00 -1.956289088394048969e-03
1.134175099999999929e+03 -2.742279199999999946e+03 -1.163375099999999975e+03 1.567170853044418388e-01 7.641391716055696559e-01 1.877576189926414063e+00 -2.011157267816251776e-03
1.134706200000000081e+03 -2.742291799999999967e+03 -1.163375000000000000e+03 1.979649318279999570e-01 7.616508337118261807e-01 1.878230649664469620e+00 -1.995160986982455129e-03
1.135223600000000033e+03 -2.742306500000000142e+03 -1.163375299999999925e+03 2.403349306365542282e-01 7.585427724380421344e-01 1.878788849475481415e+00 -1.998565851484140465e-03
1.135731500000000096e+03 -2.742320000000000164e+03 -1.163375800000000027e+03 2.839031254603636145e-01 7.552459369645453391e-01 1.878833742610926061e+00 -2.001159406624461717e-03
1.136238399999999956e+03 -2.742331200000000081e+03 -1.163376099999999951e+03 3.289968242162926715e-01 7.511722881081379644e-01 1.877794039054556441e+00 -1.994232075342986920e-03
1.136769000000000005e+03 -2.742345899999999801e+03 -1.163375700000000052e+03 3.772400964195788964e-01 7.465248203483487721e-01 1.875818420335466419e+00 -1.964972451090488906e-03
1.137295699999999897e+03 -2.742359300000000076e+03 -1.163375999999999976e+03 4.293811264092070590e-01 7.407558550499563355e-01 1.872238978690577094e+00 -1.942184727969818118e-03
1.137814399999999978e+03 -2.742372299999999996e+03 -1.163376299999999901e+03 4.842000135137041750e-01 7.341236765964497257e-01 1.867494876646952573e+00 -1.998305968292390846e-03
1.138341300000000047e+03 -2.742385600000000068e+03 -1.163376600000000053e+03 5.423614009350714582e-01 7.265907045137499631e-01 1.861188801726505249e+00 -1.998308412404654986e-03
1.138857999999999947e+03 -2.742398099999999886e+03 -1.163376999999999953e+03 6.049110506045749514e-01 7.182848978411315866e-01 1.852786112859161394e+00 -1.999858729934095129e-03
1.139380000000000109e+03 -2.742413500000000113e+03 -1.163377099999999928e+03 6.727858757881420848e-01 7.090798638153550382e-01 1.841463533098254501e+00 -1.997942642024298256e-03
1.139900399999999991e+03 -2.742426500000000033e+03 -1.163376899999999978e+03 7.467785274270000162e-01 6.988715204175000029e-01 1.826385211264297537e+00 -1.971752783357141967e-03
1.140430200000000013e+03 -2.742440200000000004e+03 -1.163377400000000080e+03 8.287093028505964076e-01 6.878659729436842341e-01 1.805668625781684300e+00 -1.975518245609417679e-03
1.140956100000000106e+03 -2.742452999999999975e+03 -1.163377099999999928e+03 9.191105851501775170e-01 6.755418723897473887e-01 1.777120876208810429e+00 -1.983436233485591851e-03
1.141465799999999945e+03 -2.742466300000000047e+03 -1.163376999999999953e+03 1.016444586056581612e+00 6.625472596248181967e-01 1.739244569066418666e+00 -1.965415997906775746e-03
1.141998900000000049e+03 -2.742481000000000222e+03 -1.163377099999999928e+03 1.123151851624561326e+00 6.485352980198245687e-01 1.686963092704368394e+00 -1.985635942508771467e-03
1.142506800000000112e+03 -2.742493500000000040e+03 -1.163377600000000029e+03 1.237762975837018331e+00 6.334557359403636401e-01 1.615776794429078844e+00 -1.975619240449585663e-03
1.143013400000000047e+03 -2.742507999999999811e+03 -1.163377799999999979e+03 1.354029684954951351e+00 6.177341939109145530e-01 1.522143223187341521e+00 -1.971171474164632766e-03
1.143540299999999888e+03 -2.742519999999999982e+03 -1.163378200000000106e+03 1.469211516587431987e+00 6.004402824625739710e-01 1.396154566287230780e+00 -2.033996570682573401e-03
1.144075299999999970e+03 -2.742534400000000005e+03 -1.163377999999999929e+03 1.572102331418511634e+00 5.811150442090117219e-01 1.229452081462133917e+00 -1.980339581179014867e-03
1.144593900000000076e+03 -2.742548899999999776e+03 -1.163377899999999954e+03 1.640201567762500368e+00 5.598936991520535589e-01 1.030569604162803632e+00 -2.021164137049744590e-03
1.145121000000000095e+03 -2.742560199999999895e+03 -1.163378300000000081e+03 1.659527927064742503e+00 5.368638557457692251e-01 8.170562676919762568e-01 -1.985647796039108435e-03
1.145646099999999933e+03 -2.742574399999999969e+03 -1.163378600000000006e+03 1.626513668570541249e+00 5.116735481178529277e-01 6.087080424954117719e-01 -2.005486781114012781e-03
1.146163700000000063e+03 -2.742589599999999791e+03 -1.163378699999999981e+03 1.554368259258428697e+00 4.859046080668749101e-01 4.274878498523511650e-01 -1.975738678369897035e-03
1.146678900000000112e+03 -2.742601400000000012e+03 -1.163379100000000108e+03 1.460143499192674499e+00 4.604336776440361434e-01 2.814480883278252521e-01 -1.950679362426983908e-03
1.147204500000000053e+03 -2.742615800000000036e+03 -1.163378799999999956e+03 1.355989721711005958e+00 4.353398834439053400e-01 1.660705606205561957e-01 -2.012292070629774325e-03
1.147720600000000104e+03 -2.742628900000000158e+03 -1.163378799999999956e+03 1.251050898329820527e+00 4.111451767094012055e-01 7.776527586201197051e-02 -2.027551064453009168e-03
1.148244999999999891e+03 -2.742642199999999775e+03 -1.163379200000000083e+03 1.150735022475621205e+00 3.881852374877218237e-01 1.131131722057396143e-02 -1.998036673265500551e-03
1.148767200000000003e+03 -2.742655200000000150e+03 -1.163379500000000007e+03 1.057240827016958207e+00 3.665038625499700276e-01 -3.803511097378443895e-02 -1.979289429009680606e-03
1.149276399999999967e+03 -2.742668400000000020e+03 -1.163380000000000109e+03 9.725694167290181991e-01 3.462198474250909319e-01 -7.411881585773939796e-02 -1.984107145729586096e-03
1.149781999999999925e+03 -2.742681799999999839e+03 -1.163379899999999907e+03 8.959009288311271524e-01 3.275605600421817587e-01 -1.001270809513272880e-01 -2.008520285999999475e-03
1.150303599999999960e+03 -2.742695499999999811e+03 -1.163379699999999957e+03 8.259027927555713244e-01 3.098321804998214191e-01 -1.189811805355595331e-01 -2.016783352968749138e-03
1.150824100000000044e+03 -2.742710500000000138e+03 -1.163379699999999957e+03 7.617778461178204008e-01 2.933438893317664720e-01 -1.322452183253426672e-01 -2.007352239383053318e-03
1.151353200000000015e+03 -2.742722000000000207e+03 -1.163380200000000059e+03 7.028973753317192541e-01 2.778917835957017135e-01 -1.408945375428444502e-01 -2.005657032373960383e-03
1.151863200000000006e+03 -2.742733700000000226e+03 -1.163380499999999984e+03 6.502521669733090093e-01 2.636923529013636136e-01 -1.458888559974863830e-01 -2.027777275907106762e-03
1.152390100000000075e+03 -2.742749600000000100e+03 -1.163380400000000009e+03 6.028070434498224994e-01 2.507164264014496990e-01 -1.480030764689540534e-01 -1.990633280208114857e-03
1.152897400000000061e+03 -2.742763300000000072e+03 -1.163380499999999984e+03 5.599344843774145541e-01 2.386723219181707545e-01 -1.481273051901933757e-01 -2.014432741486279956e-03
1.153410499999999956e+03 -2.742775099999999838e+03 -1.163380599999999959e+03 5.217649832676144461e-01 2.276488592160542113e-01 -1.467418388732586176e-01 -1.985177191656335195e-03
1.153937599999999975e+03 -2.742789499999999862e+03 -1.163380599999999959e+03 4.860658991086864167e-01 2.174685443281952901e-01 -1.439382448023495686e-01 -2.040284909938026685e-03
1.154442099999999982e+03 -2.742803899999999885e+03 -1.163380799999999908e+03 4.539739791949024550e-01 2.080577007621951524e-01 -1.403725620756520742e-01 -1.985870003629572594e-03
1.154956200000000081e+03 -2.742815099999999802e+03 -1.163380900000000111e+03 4.247930255464670291e-01 1.993583470978742556e-01 -1.358032793118184589e-01 -2.019256685178600578e-03
1.155480299999999943e+03 -2.742828399999999874e+03 -1.163381000000000085e+03 3.977256634606706198e-01 1.912663703204191545e-01 -1.306707868009697737e-01 -2.012990159660618152e-03
1.156008000000000038e+03 -2.742843400000000202e+03 -1.163381499999999960e+03 3.728435584026352223e-01 1.836893746718823439e-01 -1.251175710087290560e-01 -2.020192675882525376e-03
1.156519600000000082e+03 -2.742855100000000220e+03 -1.163381900000000087e+03 3.504387046571497133e-01 1.768078431538023798e-01 -1.194649184085029986e-01 -2.016262651793071774e-03
1.157041600000000017e+03 -2.742870800000000145e+03 -1.163381599999999935e+03 3.299834887650714421e-01 1.706418467035714093e-01 -1.136946886098235965e-01 -2.009482398589284777e-03
1.157567999999999984e+03 -2.742884000000000015e+03 -1.163381599999999935e+03 3.108887830155265819e-01 1.647403058809486787e-01 -1.077336279181820428e-01 -2.015743800775602473e-03
1.158093000000000075e+03 -2.742895500000000084e+03 -1.163381800000000112e+03 2.932133445619059531e-01 1.591572871634584496e-01 -1.016838532415000051e-01 -2.001896911383528512e-03
1.158285100000000057e+03 -2.742902700000000095e+03 -1.163384199999999964e+03 2.785421737401724829e-01 1.543927969314939364e-01 -9.606185909756866093e-02 -1.977740730368303564e-03
1.158279199999999946e+03 -2.742616899999999987e+03 -1.163384199999999964e+03 2.768835625874614959e-01 1.536511706173999403e-01 -9.567541644500755782e-02 -1.983807134492559208e-03
1.158309799999999996e+03 -2.742100800000000163e+03 -1.163383199999999988e+03 2.803474429372168619e-01 1.520536536336075661e-01 -9.730400756209522939e-02 -1.974528108133927727e-03
1.158312599999999975e+03 -2.741889099999999871e+03 -1.163380599999999959e+03 2.839076393086623074e-01 1.502216476136288281e-01 -9.921424113487180285e-02 -2.011638918480147028e-03
1.157960299999999961e+03 -2.741878499999999804e+03 -1.163386099999999942e+03 2.860011976680132406e-01 1.500038612741372013e-01 -1.000382866653156816e-01 -2.005052893392395875e-03
1.157452800000000025e+03 -2.741886899999999969e+03 -1.163383900000000040e+03 3.010949087707799898e-01 1.540284700471333812e-01 -1.058347949600206839e-01 -1.989153073098691177e-03
1.156926600000000008e+03 -2.741866500000000087e+03 -1.163382499999999936e+03 3.188053317663233632e-01 1.592442080665169013e-01 -1.117646220538928148e-01 -1.972730535182006147e-03
1.156404099999999971e+03 -2.741850199999999859e+03 -1.163383100000000013e+03 3.383042814130714504e-01 1.646527911094760044e-01 -1.177379897955833365e-01 -1.997202511560267242e-03
1.155886500000000069e+03 -2.741842299999999796e+03 -1.163381300000000010e+03 3.595540170489882059e-01 1.703554097511176257e-01 -1.239468141544299018e-01 -2.038838470104289979e-03
1.155366700000000037e+03 -2.741826399999999921e+03 -1.163380300000000034e+03 3.827402856917560547e-01 1.766883157949671046e-01 -1.298684562029653600e-01 -2.024656780408536083e-03
1.154861000000000104e+03 -2.741810899999999947e+03 -1.163379699999999957e+03 4.077483301395180004e-01 1.832676514252409850e-01 -1.354550079464599543e-01 -1.991077352454781891e-03
1.154328600000000051e+03 -2.741798800000000028e+03 -1.163380200000000059e+03 4.353854208549999827e-01 1.905697040905356965e-01 -1.406845598414623866e-01 -1.986416013577805510e-03
1.153810799999999972e+03 -2.741786399999999958e+03 -1.163380400000000009e+03 4.660707244783059422e-01 1.986114457745294382e-01 -1.454710562133850749e-01 -1.979973073319999267e-03
1.153281600000000026e+03 -2.741775000000000091e+03 -1.163379799999999932e+03 4.994627980995000605e-01 2.072034173949999780e-01 -1.495453025687067394e-01 -1.988946845457588170e-03
1.152766300000000001e+03 -2.741759300000000167e+03 -1.163378899999999931e+03 5.363991046704286170e-01 2.165651606328571066e-01 -1.523858201910168741e-01 -1.965942046224488683e-03
1.152244699999999966e+03 -2.741746500000000196e+03 -1.163378799999999956e+03 5.766201029339286244e-01 2.265337526107142896e-01 -1.540486129619538513e-01 -1.996450795020726209e-03
1.151712099999999964e+03 -2.741733299999999872e+03 -1.163379100000000108e+03 6.216658781495437713e-01 2.373104976144736755e-01 -1.539607858841983146e-01 -2.013927633465373030e-03
1.151189300000000003e+03 -2.741720299999999952e+03 -1.163378799999999956e+03 6.714213906629999951e-01 2.491318954552678155e-01 -1.516104579618050008e-01 -2.040355640039539804e-03
1.150672900000000027e+03 -2.741705599999999777e+03 -1.163378500000000031e+03 7.254381450367904938e-01 2.615752505651496307e-01 -1.466217231106042018e-01 -2.016815289421455479e-03
1.150156999999999925e+03 -2.741692399999999907e+03 -1.163378600000000006e+03 7.846461847654131461e-01 2.748038322892814023e-01 -1.381517829007604670e-01 -1.960143183352933659e-03
1.149649200000000064e+03 -2.741679700000000139e+03 -1.163378400000000056e+03 8.498178082598546457e-01 2.888877901037272267e-01 -1.249757729620909058e-01 -2.003990809170247064e-03
1.149127500000000055e+03 -2.741667199999999866e+03 -1.163378400000000056e+03 9.213175962393054252e-01 3.040435970708084135e-01 -1.062136537325748670e-01 -2.010209317073648368e-03
1.148602499999999964e+03 -2.741651600000000144e+03 -1.163378200000000106e+03 1.001019863849467395e+00 3.203706413331656178e-01 -7.943289519822485656e-02 -2.013446304115541242e-03
1.148080099999999902e+03 -2.741641000000000076e+03 -1.163377700000000004e+03 1.089343876834428571e+00 3.380120526800892145e-01 -4.225836809610120093e-02 -2.018390926806121546e-03
1.147559199999999919e+03 -2.741625300000000152e+03 -1.163377899999999954e+03 1.184587057909714192e+00 3.566939248942856966e-01 8.119046635821422844e-03 -2.021869333859693287e-03
1.147035599999999931e+03 -2.741611600000000180e+03 -1.163377999999999929e+03 1.286822055555387978e+00 3.764337367103823273e-01 7.574603972114705985e-02 -2.018198590625604975e-03
1.146510999999999967e+03 -2.741597699999999804e+03 -1.163377700000000004e+03 1.393333904344285612e+00 3.968924132758927525e-01 1.653334874360714024e-01 -1.985613548242346274e-03
1.145987699999999904e+03 -2.741585199999999986e+03 -1.163377500000000055e+03 1.498936309684729462e+00 4.183248651284117159e-01 2.828421528773588101e-01 -1.995596376373701825e-03
1.145469200000000001e+03 -2.741571399999999812e+03 -1.163377099999999928e+03 1.594782782916642994e+00 4.399995475649999266e-01 4.330977902401547674e-01 -2.023848008267218473e-03
1.144934899999999971e+03 -2.741558300000000145e+03 -1.163376999999999953e+03 1.666455259456842253e+00 4.614433689672806094e-01 6.177940402954503751e-01 -2.027676251295474838e-03
1.144424899999999980e+03 -2.741542500000000018e+03 -1.163376999999999953e+03 1.697696868423687278e+00 4.819969622920000085e-01 8.262725971743031250e-01 -1.991731628051899607e-03
1.143915899999999965e+03 -2.741531599999999798e+03 -1.163376700000000028e+03 1.677496859943999885e+00 5.004789431242727682e-01 1.036408809450533486e+00 -2.029135844940495228e-03
1.143396799999999985e+03 -2.741519099999999980e+03 -1.163376600000000053e+03 1.610710228292891344e+00 5.169277385068373754e-01 1.230131956203240895e+00 -2.069942799030809362e-03
1.142878200000000106e+03 -2.741504500000000007e+03 -1.163376600000000053e+03 1.509775709725571291e+00 5.320190722433034702e-01 1.394865998736928514e+00 -2.025386331143494249e-03
1.142363299999999981e+03 -2.741490800000000036e+03 -1.163376600000000053e+03 1.392838332594179773e+00 5.454710440378742753e-01 1.523667740803359205e+00 -2.005763606820143430e-03
1.141837500000000091e+03 -2.741478200000000015e+03 -1.163376299999999901e+03 1.272003315119717426e+00 5.581505394178234436e-01 1.620808978356217178e+00 -1.972058426321625195e-03
1.141310400000000072e+03 -2.741464599999999791e+03 -1.163375900000000001e+03 1.154053339409822465e+00 5.700101499624852242e-01 1.693212986133023623e+00 -2.004086277647455783e-03
1.140781099999999924e+03 -2.741449999999999818e+03 -1.163375800000000027e+03 1.044472613744823475e+00 5.811728561766176249e-01 1.745744524211570559e+00 -1.984728934391002779e-03
1.140252400000000080e+03 -2.741437500000000000e+03 -1.163375700000000052e+03 9.439069211397191905e-01 5.917004752328948181e-01 1.784430764502999756e+00 -2.004317632789472548e-03
1.139726100000000088e+03 -2.741422900000000027e+03 -1.163375199999999950e+03 8.522901795779646017e-01 6.012635451289501942e-01 1.812482673762313645e+00 -1.997919917807674389e-03
1.139207900000000109e+03 -2.741410199999999804e+03 -1.163375299999999925e+03 7.693883151091428507e-01 6.101755637185666270e-01 1.833022102494404892e+00 -2.009251385841198060e-03
1.138688699999999926e+03 -2.741396699999999782e+03 -1.163375099999999975e+03 6.936482319120709228e-01 6.183008051044970310e-01 1.848222229636763192e+00 -1.971734567913657667e-03
1.138155799999999999e+03 -2.741381899999999860e+03 -1.163375099999999975e+03 6.238027590982722081e-01 6.256860789219231833e-01 1.859344873264461517e+00 -2.019770688680122203e-03
1.137630400000000009e+03 -2.741367600000000039e+03 -1.163375399999999900e+03 5.587601738475528323e-01 6.324880068874189076e-01 1.867900343636331284e+00 -1.964189210909687584e-03
1.137116500000000087e+03 -2.741355799999999817e+03 -1.163374800000000050e+03 4.992134175636646631e-01 6.384639022639592154e-01 1.874024991643154170e+00 -1.988945607977265963e-03
1.136592399999999998e+03 -2.741341800000000148e+03 -1.163374600000000100e+03 4.436741961074999741e-01 6.437287362498755883e-01 1.878768542193372193e+00 -1.976768456020407908e-03
1.136069999999999936e+03 -2.741329000000000178e+03 -1.163374399999999923e+03 3.905471338281176763e-01 6.482629208650837471e-01 1.881681005495671855e+00 -2.013939379397231260e-03
1.135555699999999888e+03 -2.741315599999999904e+03 -1.163374000000000024e+03 3.407054544598553392e-01 6.521626493600106711e-01 1.883521550565291802e+00 -2.055771475861336520e-03
1.135042899999999918e+03 -2.741303399999999783e+03 -1.163374099999999999e+03 2.940785193844363543e-01 6.555488400439305474e-01 1.884198947398436186e+00 -1.978509830351404212e-03
